timestep,air,seawater,excess heat,sewage,groundwater,drinking water,geothermal
[unit],[°C],[°C],[°C],[°C],[°C],[°C],[°C]
[source],[DMI],[Varmeplan hovedstaden],[Varmeplan hovedstaden],[Varmeplan hovedstaden],[Varmeplan hovedstaden],[Varmeplan hovedstaden],[Varmeplan hovedstaden]
T6754,11,12,25,17,10,10,56
T6755,11.6,12,25,17,10,10,56
T6756,12,12,25,17,10,10,56
T6757,11.9,12,25,17,10,10,56
T6758,11.7,12,25,17,10,10,56
T6759,11.7,12,25,17,10,10,56
T6760,11.6,12,25,17,10,10,56
T6761,11.3,12,25,17,10,10,56
T6762,11.3,12,25,17,10,10,56
T6763,11.1,12,25,17,10,10,56
T6764,10.9,12,25,17,10,10,56
T6765,10.8,12,25,17,10,10,56
T6766,10.9,12,25,17,10,10,56
T6767,10.9,12,25,17,10,10,56
T6768,10.8,12,25,17,10,10,56
T6769,10.3,12,25,17,10,10,56
T6770,10.9,12,25,17,10,10,56
T6771,10.4,12,25,17,10,10,56
T6772,10.2,12,25,17,10,10,56
T6773,10,12,25,17,10,10,56
T6774,10.8,12,25,17,10,10,56
T6775,11.1,12,25,17,10,10,56
T6776,11.7,12,25,17,10,10,56
T6777,12.4,12,25,17,10,10,56
T6778,12.8,12,25,17,10,10,56
T6779,13.6,12,25,17,10,10,56
T6780,14,12,25,17,10,10,56
T6781,14.6,12,25,17,10,10,56
T6782,15,12,25,17,10,10,56
T6783,14.7,12,25,17,10,10,56
T6784,14.3,12,25,17,10,10,56
T6785,14.1,12,25,17,10,10,56
T6786,13.8,12,25,17,10,10,56
T6787,14,12,25,17,10,10,56
T6788,14.2,12,25,17,10,10,56
T6789,14.5,12,25,17,10,10,56
T6790,15.1,12,25,17,10,10,56
T6791,15.7,12,25,17,10,10,56
T6792,15.7,12,25,17,10,10,56
T6793,15.7,12,25,17,10,10,56
T6794,15.8,12,25,17,10,10,56
T6795,15.8,12,25,17,10,10,56
T6796,15.8,12,25,17,10,10,56
T6797,15.5,12,25,17,10,10,56
T6798,15.6,12,25,17,10,10,56
T6799,15.4,12,25,17,10,10,56
T6800,15.7,12,25,17,10,10,56
T6801,16.4,12,25,17,10,10,56
T6802,16.6,12,25,17,10,10,56
T6803,17.4,12,25,17,10,10,56
T6804,17.2,12,25,17,10,10,56
T6805,17.2,12,25,17,10,10,56
T6806,17.7,12,25,17,10,10,56
T6807,17.1,12,25,17,10,10,56
T6808,15.3,12,25,17,10,10,56
T6809,15.1,12,25,17,10,10,56
T6810,14.4,12,25,17,10,10,56
T6811,13.9,12,25,17,10,10,56
T6812,13.3,12,25,17,10,10,56
T6813,12.7,12,25,17,10,10,56
T6814,12.5,12,25,17,10,10,56
T6815,12.3,12,25,17,10,10,56
T6816,12.1,12,25,17,10,10,56
T6817,12,12,25,17,10,10,56
T6818,11.8,12,25,17,10,10,56
T6819,11.3,12,25,17,10,10,56
T6820,10.8,12,25,17,10,10,56
T6821,10.7,12,25,17,10,10,56
T6822,10.6,12,25,17,10,10,56
T6823,10.9,12,25,17,10,10,56
T6824,11.2,12,25,17,10,10,56
T6825,12.1,12,25,17,10,10,56
T6826,13,12,25,17,10,10,56
T6827,13.5,12,25,17,10,10,56
T6828,13.5,12,25,17,10,10,56
T6829,13.7,12,25,17,10,10,56
T6830,14.1,12,25,17,10,10,56
T6831,14,12,25,17,10,10,56
T6832,13.5,12,25,17,10,10,56
T6833,12.8,12,25,17,10,10,56
T6834,11.6,12,25,17,10,10,56
T6835,10.6,12,25,17,10,10,56
T6836,10.1,12,25,17,10,10,56
T6837,9.2,12,25,17,10,10,56
T6838,8.4,12,25,17,10,10,56
T6839,7.5,12,25,17,10,10,56
T6840,5.8,12,25,17,10,10,56
T6841,5.3,12,25,17,10,10,56
T6842,5.8,12,25,17,10,10,56
T6843,7.1,12,25,17,10,10,56
T6844,8,12,25,17,10,10,56
T6845,9.1,12,25,17,10,10,56
T6846,11.1,12,25,17,10,10,56
T6847,12.1,12,25,17,10,10,56
T6848,12.4,12,25,17,10,10,56
T6849,12.1,12,25,17,10,10,56
T6850,12.7,12,25,17,10,10,56
T6851,13.5,12,25,17,10,10,56
T6852,14.2,12,25,17,10,10,56
T6853,14.6,12,25,17,10,10,56
T6854,14.9,12,25,17,10,10,56
T6855,15.5,12,25,17,10,10,56
T6856,15.3,12,25,17,10,10,56
T6857,16.3,12,25,17,10,10,56
T6858,17.8,12,25,17,10,10,56
T6859,17.9,12,25,17,10,10,56
T6860,17.5,12,25,17,10,10,56
T6861,17.7,12,25,17,10,10,56
T6862,17,12,25,17,10,10,56
T6863,15.9,12,25,17,10,10,56
T6864,15.5,12,25,17,10,10,56
T6865,14.8,12,25,17,10,10,56
T6866,14.3,12,25,17,10,10,56
T6867,13.2,12,25,17,10,10,56
T6868,12.4,12,25,17,10,10,56
T6869,11.3,12,25,17,10,10,56
T6870,10.9,12,25,17,10,10,56
T6871,10.8,12,25,17,10,10,56
T6872,10.9,12,25,17,10,10,56
T6873,11.4,12,25,17,10,10,56
T6874,12.1,12,25,17,10,10,56
T6875,12.6,12,25,17,10,10,56
T6876,13,12,25,17,10,10,56
T6877,12.9,12,25,17,10,10,56
T6878,12.8,12,25,17,10,10,56
T6879,12.1,12,25,17,10,10,56
T6880,11.7,12,25,17,10,10,56
T6881,11.3,12,25,17,10,10,56
T6882,10.4,12,25,17,10,10,56
T6883,9.9,12,25,17,10,10,56
T6884,9.6,12,25,17,10,10,56
T6885,9.4,12,25,17,10,10,56
T6886,9.3,12,25,17,10,10,56
T6887,9.2,12,25,17,10,10,56
T6888,9.1,12,25,17,10,10,56
T6889,8.9,12,25,17,10,10,56
T6890,8.8,12,25,16,10,10,56
T6891,8.8,12,25,16,10,10,56
T6892,8.6,12,25,16,10,10,56
T6893,8.4,12,25,16,10,10,56
T6894,8.3,12,25,16,10,10,56
T6895,8.2,12,25,16,10,10,56
T6896,8.5,12,25,16,10,10,56
T6897,8.8,12,25,16,10,10,56
T6898,9.7,12,25,16,10,10,56
T6899,10.3,12,25,16,10,10,56
T6900,10.3,12,25,16,10,10,56
T6901,9.8,12,25,16,10,10,56
T6902,10.7,12,25,16,10,10,56
T6903,12.3,12,25,16,10,10,56
T6904,11.8,12,25,16,10,10,56
T6905,11.4,12,25,16,10,10,56
T6906,10.4,12,25,16,10,10,56
T6907,9.8,12,25,16,10,10,56
T6908,9.9,12,25,16,10,10,56
T6909,9.3,12,25,16,10,10,56
T6910,8.8,12,25,16,10,10,56
T6911,8.6,12,25,16,10,10,56
T6912,8.5,12,25,16,10,10,56
T6913,8.2,12,25,16,10,10,56
T6914,7.7,12,25,16,10,10,56
T6915,6.8,12,25,16,10,10,56
T6916,6.3,12,25,16,10,10,56
T6917,7.3,12,25,16,10,10,56
T6918,7.4,12,25,16,10,10,56
T6919,7.2,12,25,16,10,10,56
T6920,7.2,12,25,16,10,10,56
T6921,8.3,12,25,16,10,10,56
T6922,9.4,12,25,16,10,10,56
T6923,10.2,12,25,16,10,10,56
T6924,10.7,12,25,16,10,10,56
T6925,10.85,12,25,16,10,10,56
T6926,11,12,25,16,10,10,56
T6927,10.9,12,25,16,10,10,56
T6928,10.8,12,25,16,10,10,56
T6929,9.9,12,25,16,9,10,56
T6930,8.6,12,25,16,9,10,56
T6931,7.5,12,25,16,9,10,56
T6932,6,12,25,16,9,10,56
T6933,6.1,12,25,16,9,10,56
T6934,4.9,12,25,16,9,10,56
T6935,4.9,12,25,16,9,10,56
T6936,3.3,12,25,16,9,10,56
T6937,3.4,12,25,16,9,10,56
T6938,2.9,11,25,16,9,10,56
T6939,3.8,11,25,16,9,10,56
T6940,4.5,11,25,16,9,10,56
T6941,5.3,11,25,16,9,10,56
T6942,5.6,11,25,16,9,10,56
T6943,6.1,11,25,16,9,10,56
T6944,7.5,11,25,16,9,10,56
T6945,8.8,11,25,16,9,10,56
T6946,9.9,11,25,16,9,10,56
T6947,11.1,11,25,16,9,10,56
T6948,11.8,11,25,16,9,10,56
T6949,12.2,11,25,16,9,10,56
T6950,11.9,11,25,16,9,10,56
T6951,12,11,25,16,9,10,56
T6952,12.4,11,25,16,9,10,56
T6953,11.6,11,25,16,9,10,56
T6954,10,11,25,16,9,10,56
T6955,9.8,11,25,16,9,10,56
T6956,9.7,11,25,16,9,10,56
T6957,8.6,11,25,16,9,10,56
T6958,8.2,11,25,16,9,10,56
T6959,7.7,11,25,16,9,10,56
T6960,7.6,11,25,16,9,10,56
T6961,7.9,11,25,16,9,10,56
T6962,8.7,11,25,16,9,10,56
T6963,8.8,11,25,16,9,10,56
T6964,8.7,11,25,16,9,10,56
T6965,8.3,11,25,16,9,10,56
T6966,7.9,11,25,16,9,10,56
T6967,7.2,11,25,16,9,10,56
T6968,8,11,25,16,9,10,56
T6969,9.4,11,25,16,9,10,56
T6970,10.8,11,25,16,9,10,56
T6971,12,11,25,16,9,10,56
T6972,12.7,11,25,16,9,10,56
T6973,12.8,11,25,16,9,10,56
T6974,13.1,11,25,16,9,10,56
T6975,12.9,11,25,16,9,10,56
T6976,12.4,11,25,16,9,10,56
T6977,11.8,11,25,16,9,10,56
T6978,10.5,11,25,16,9,10,56
T6979,10.1,11,25,16,9,10,56
T6980,10.1,11,25,16,9,10,56
T6981,9,11,25,16,9,10,56
T6982,8.4,11,25,16,9,10,56
T6983,7.8,11,25,16,9,10,56
T6984,7.8,11,25,16,9,10,56
T6985,7.5,11,25,16,9,10,56
T6986,7.3,11,25,16,9,10,56
T6987,7.2,11,25,16,9,10,56
T6988,7.2,11,25,16,9,10,56
T6989,7.1,11,25,16,9,10,56
T6990,7.1,11,25,16,9,10,56
T6991,7.4,11,25,16,9,10,56
T6992,7.5,11,25,16,9,10,56
T6993,7.9,11,25,16,9,10,56
T6994,8,11,25,16,9,10,56
T6995,7.7,11,25,16,9,10,56
T6996,7.1,11,25,16,9,10,56
T6997,7.2,11,25,16,9,10,56
T6998,7.1,11,25,16,9,10,56
T6999,7.2,11,25,16,9,10,56
T7000,7,11,25,16,9,10,56
T7001,6.9,11,25,16,9,10,56
T7002,6.7,11,25,16,9,9,56
T7003,6.6,11,25,16,9,9,56
T7004,6.3,11,25,16,9,9,56
T7005,5.8,11,25,16,9,9,56
T7006,5.4,11,25,16,9,9,56
T7007,5.4,11,25,16,9,9,56
T7008,5.4,11,25,16,9,9,56
T7009,5.4,11,25,16,9,9,56
T7010,5.1,11,25,16,9,9,56
T7011,5.1,11,25,16,9,9,56
T7012,5.3,11,25,16,9,9,56
T7013,5.2,11,25,16,9,9,56
T7014,5.1,11,25,16,9,9,56
T7015,4.8,11,25,16,9,9,56
T7016,4.9,11,25,16,9,9,56
T7017,5.2,11,25,16,9,9,56
T7018,5.8,11,25,16,9,9,56
T7019,6.2,11,25,16,9,9,56
T7020,6.7,11,25,16,9,9,56
T7021,7.2,11,25,16,9,9,56
T7022,6.8,11,25,16,9,9,56
T7023,6.7,11,25,16,9,9,56
T7024,6.6,11,25,16,9,9,56
T7025,6.5,11,25,16,9,9,56
T7026,6.6,11,25,16,9,9,56
T7027,6.7,11,25,16,9,9,56
T7028,6.1,11,25,16,9,9,56
T7029,5.8,11,25,16,9,9,56
T7030,5.7,11,25,16,9,9,56
T7031,5.8,11,25,16,9,9,56
T7032,6,11,25,16,9,9,56
T7033,6.1,11,25,16,9,9,56
T7034,6.6,11,25,16,9,9,56
T7035,7.1,11,25,16,9,9,56
T7036,7.8,11,25,16,9,9,56
T7037,8.4,11,25,16,9,9,56
T7038,8.4,11,25,16,9,9,56
T7039,8.5,11,25,16,9,9,56
T7040,8.5,11,25,16,9,9,56
T7041,8.3,11,25,16,9,9,56
T7042,8.3,11,25,16,9,9,56
T7043,8.7,11,25,16,9,9,56
T7044,8.9,11,25,16,9,9,56
T7045,9,11,25,16,9,9,56
T7046,9.2,11,25,16,9,9,56
T7047,9.3,11,25,16,9,9,56
T7048,9.4,11,25,16,9,9,56
T7049,9.2,11,25,16,9,9,56
T7050,9.2,11,25,16,9,9,56
T7051,9.3,11,25,16,9,9,56
T7052,9.2,11,25,16,9,9,56
T7053,9.1,11,25,16,9,9,56
T7054,9.1,11,25,16,9,9,56
T7055,9.3,11,25,16,9,9,56
T7056,9.7,11,25,16,9,9,56
T7057,10,11,25,16,9,9,56
T7058,10.4,11,25,16,9,9,56
T7059,10.6,11,25,16,9,9,56
T7060,10.7,11,25,16,9,9,56
T7061,10.5,11,25,16,9,9,56
T7062,10.2,11,25,16,9,9,56
T7063,9.9,11,25,16,9,9,56
T7064,9.7,11,25,16,9,9,56
T7065,9.8,11,25,16,9,9,56
T7066,10.3,11,25,16,9,9,56
T7067,11.5,11,25,16,9,9,56
T7068,12.6,11,25,16,9,9,56
T7069,13,11,25,16,9,9,56
T7070,12.9,11,25,16,9,9,56
T7071,12.5,11,25,16,9,9,56
T7072,12.2,11,25,16,9,9,56
T7073,12.3,11,25,16,9,9,56
T7074,11.9,11,25,16,9,9,56
T7075,11.4,11,25,16,9,9,56
T7076,11.3,11,25,16,9,9,56
T7077,11.4,11,25,16,9,9,56
T7078,11.2,11,25,16,9,9,56
T7079,11.1,11,25,16,9,9,56
T7080,11,11,25,16,9,9,56
T7081,11,11,25,16,9,9,56
T7082,10.5,11,25,16,9,9,56
T7083,9.8,11,25,16,9,9,56
T7084,9.1,11,25,16,9,9,56
T7085,9.1,11,25,16,9,9,56
T7086,9.1,11,25,16,9,9,56
T7087,9.4,11,25,16,9,9,56
T7088,10,11,25,16,9,9,56
T7089,10.2,11,25,16,9,9,56
T7090,11.1,11,25,16,9,9,56
T7091,11.3,11,25,16,9,9,56
T7092,12.2,11,25,16,9,9,56
T7093,12.3,11,25,16,9,9,56
T7094,12,11,25,16,9,9,56
T7095,12.4,11,25,16,9,9,56
T7096,12.2,11,25,16,9,9,56
T7097,11.4,11,25,16,9,9,56
T7098,9.9,11,25,16,9,9,56
T7099,9.9,11,25,16,9,9,56
T7100,10.1,11,25,16,9,9,56
T7101,9,11,25,16,9,9,56
T7102,8.3,11,25,16,9,9,56
T7103,7.9,11,25,16,9,9,56
T7104,6.9,11,25,16,9,9,56
T7105,6.7,11,25,16,9,9,56
T7106,5.6,11,25,16,9,9,56
T7107,5.6,11,25,16,9,9,56
T7108,6.7,11,25,16,9,9,56
T7109,8.5,11,25,16,9,9,56
T7110,9,11,25,16,9,9,56
T7111,9.3,11,25,16,9,9,56
T7112,9.4,11,25,16,9,9,56
T7113,9.7,11,25,16,9,9,56
T7114,9.6,11,25,16,9,9,56
T7115,10.4,11,25,16,9,9,56
T7116,11.4,11,25,16,9,9,56
T7117,11.8,11,25,16,9,9,56
T7118,11.5,11,25,16,9,9,56
T7119,11.3,11,25,16,9,9,56
T7120,10.9,11,25,16,9,9,56
T7121,10.4,11,25,16,9,9,56
T7122,10,11,25,16,9,9,56
T7123,9.6,11,25,16,9,9,56
T7124,9.6,11,25,16,9,9,56
T7125,9.3,11,25,16,9,9,56
T7126,9.1,11,25,16,9,9,56
T7127,8.9,11,25,16,9,9,56
T7128,8.9,10,25,16,9,9,56
T7129,8.8,10,25,16,9,9,56
T7130,8.9,10,25,16,9,9,56
T7131,9.1,10,25,16,9,9,56
T7132,9.3,10,25,16,9,9,56
T7133,9.3,10,25,16,9,9,56
T7134,9.2,10,25,16,9,9,56
T7135,9.4,10,25,16,9,9,56
T7136,9.5,10,25,16,9,9,56
T7137,9.5,10,25,16,9,9,56
T7138,9.5,10,25,16,9,9,56
T7139,9.9,10,25,16,9,9,56
T7140,9.8,10,25,16,9,9,56
T7141,9.9,10,25,16,9,9,56
T7142,9.8,10,25,16,9,9,56
T7143,9.7,10,25,16,9,9,56
T7144,9.6,10,25,16,9,9,56
T7145,9.3,10,25,16,9,9,56
T7146,9.1,10,25,16,9,9,56
T7147,8.9,10,25,16,9,9,56
T7148,8.8,10,25,16,9,9,56
T7149,8.5,10,25,16,9,9,56
T7150,8.5,10,25,16,9,9,56
T7151,8.3,10,25,16,9,9,56
T7152,8.2,10,25,16,9,9,56
T7153,8.1,10,25,16,9,9,56
T7154,8,10,25,16,9,9,56
T7155,8,10,25,16,9,9,56
T7156,8,10,25,16,9,9,56
T7157,7.8,10,25,16,9,9,56
T7158,7.7,10,25,16,9,9,56
T7159,7.7,10,25,16,9,9,56
T7160,7.8,10,25,16,9,9,56
T7161,7.7,10,25,16,9,9,56
T7162,7.7,10,25,16,9,9,56
T7163,7.8,10,25,16,9,9,56
T7164,7.9,10,25,16,9,9,56
T7165,8,10,25,16,9,9,56
T7166,7.9,10,25,16,9,9,56
T7167,7.6,10,25,16,9,9,56
T7168,7.5,10,25,16,9,9,56
T7169,7.4,10,25,16,9,9,56
T7170,7.3,10,25,16,9,9,56
T7171,7.3,10,25,16,9,9,56
T7172,7.1,10,25,16,9,9,56
T7173,7.1,10,25,16,9,9,56
T7174,7,10,25,16,9,9,56
T7175,7,10,25,15,9,9,56
T7176,6.9,10,25,15,9,9,56
T7177,6.7,10,25,15,9,9,56
T7178,6.5,10,25,15,9,9,56
T7179,6.4,10,25,15,9,9,56
T7180,6.2,10,25,15,9,9,56
T7181,6.2,10,25,15,9,9,56
T7182,6.2,10,25,15,9,9,56
T7183,6.2,10,25,15,9,9,56
T7184,6.4,10,25,15,9,9,56
T7185,6.6,10,25,15,9,9,56
T7186,6.8,10,25,15,9,9,56
T7187,7.1,10,25,15,9,9,56
T7188,7.2,10,25,15,9,9,56
T7189,7.1,10,25,15,9,9,56
T7190,7.2,10,25,15,9,9,56
T7191,7,10,25,15,9,9,56
T7192,6.9,10,25,15,9,9,56
T7193,6.5,10,25,15,9,9,56
T7194,6.2,10,25,15,9,9,56
T7195,6,10,25,15,9,9,56
T7196,5.8,10,25,15,9,9,56
T7197,5.9,10,25,15,9,9,56
T7198,5.8,10,25,15,9,9,56
T7199,5.8,10,25,15,9,9,56
T7200,5.8,10,25,15,9,9,56
T7201,5.8,10,25,15,9,9,56
T7202,5.8,10,25,15,9,9,56
T7203,5.8,10,25,15,9,9,56
T7204,5.7,10,25,15,9,9,56
T7205,5.6,10,25,15,9,9,56
T7206,5.6,10,25,15,9,9,56
T7207,5.5,10,25,15,9,9,56
T7208,5.7,10,25,15,9,9,56
T7209,6.1,10,25,15,9,9,56
T7210,6.5,10,25,15,9,9,56
T7211,6.8,10,25,15,9,9,56
T7212,7.1,10,25,15,9,9,56
T7213,7.4,10,25,15,9,9,56
T7214,7.2,10,25,15,9,9,56
T7215,7.3,10,25,15,9,9,56
T7216,7.4,10,25,15,9,9,56
T7217,7.5,10,25,15,9,9,56
T7218,7.5,10,25,15,9,9,56
T7219,7.6,10,25,15,9,9,56
T7220,7.6,10,25,15,9,9,56
T7221,7.7,10,25,15,9,9,56
T7222,7.9,10,25,15,9,9,56
T7223,7.9,10,25,15,9,9,56
T7224,8,10,25,15,9,9,56
T7225,8.1,10,25,15,9,9,56
T7226,8.1,10,25,15,9,9,56
T7227,8.2,10,25,15,9,9,56
T7228,8.6,10,25,15,9,9,56
T7229,8.8,10,25,15,9,9,56
T7230,8.2,10,25,15,9,9,56
T7231,8.4,10,25,15,9,9,56
T7232,8.8,10,25,15,9,9,56
T7233,9.1,10,25,15,9,9,56
T7234,9.3,10,25,15,9,9,56
T7235,9.6,10,25,15,9,9,56
T7236,9.7,10,25,15,9,9,56
T7237,10.5,10,25,15,9,9,56
T7238,11.7,10,25,15,9,9,56
T7239,11.9,10,25,15,9,9,56
T7240,12.3,10,25,15,9,9,56
T7241,11.5,10,25,15,9,9,56
T7242,11.5,10,25,15,9,9,56
T7243,10.9,10,25,15,9,9,56
T7244,10.9,10,25,15,9,9,56
T7245,11.1,10,25,15,9,9,56
T7246,11.2,10,25,15,9,9,56
T7247,11.3,10,25,15,9,9,56
T7248,10.7,10,25,15,9,9,56
T7249,10.6,10,25,15,9,9,56
T7250,10.2,10,25,15,9,9,56
T7251,10.1,10,25,15,9,9,56
T7252,10.2,10,25,15,9,9,56
T7253,10.3,10,25,15,9,9,56
T7254,10.5,10,25,15,9,9,56
T7255,10.7,10,25,15,9,9,56
T7256,10.9,10,25,15,9,9,56
T7257,11.1,10,25,15,9,9,56
T7258,11.3,10,25,15,9,9,56
T7259,11.8,10,25,15,9,9,56
T7260,12.6,10,25,15,9,9,56
T7261,13,10,25,15,9,9,56
T7262,13.2,10,25,15,9,9,56
T7263,13.1,10,25,15,9,9,56
T7264,12,10,25,15,9,9,56
T7265,11.1,10,25,15,9,9,56
T7266,11,10,25,15,9,9,56
T7267,10.9,10,25,15,9,9,56
T7268,10.7,10,25,15,9,9,56
T7269,10.9,10,25,15,9,9,56
T7270,10.9,10,25,15,9,9,56
T7271,10.5,10,25,15,9,9,56
T7272,10.3,10,25,15,9,9,56
T7273,9.9,10,25,15,9,9,56
T7274,9.9,10,25,15,9,9,56
T7275,10,10,25,15,9,9,56
T7276,9.7,10,25,15,9,9,56
T7277,9.9,10,25,15,9,9,56
T7278,9.9,10,25,15,9,9,56
T7279,9.9,10,25,15,9,9,56
T7280,9.7,10,25,15,9,9,56
T7281,9.7,10,25,15,9,9,56
T7282,9.8,10,25,15,9,9,56
T7283,9.9,10,25,15,9,9,56
T7284,9.7,10,25,15,9,9,56
T7285,9.2,10,25,15,9,9,56
T7286,9,10,25,15,9,9,56
T7287,8,10,25,15,9,9,56
T7288,6.6,10,25,15,9,9,56
T7289,6.2,10,25,15,9,9,56
T7290,6,10,25,15,9,9,56
T7291,6,10,25,15,9,9,56
T7292,6,10,25,15,9,9,56
T7293,6,10,25,15,9,9,56
T7294,6,10,25,15,9,9,56
T7295,5.5,10,25,15,9,9,56
T7296,4.9,10,25,15,9,9,56
T7297,4.4,10,25,15,9,9,56
T7298,4,10,25,15,9,9,56
T7299,4,10,25,15,9,9,56
T7300,3.6,10,25,15,9,9,56
T7301,3.4,10,25,15,9,9,56
T7302,3,10,25,15,9,9,56
T7303,2.6,10,25,15,9,9,56
T7304,2.3,10,25,15,9,9,56
T7305,3.6,10,25,15,9,9,56
T7306,4.9,10,25,15,9,9,56
T7307,6,10,25,15,9,9,56
T7308,6.4,10,25,15,9,9,56
T7309,6.3,10,25,15,9,9,56
T7310,6.6,10,25,15,9,9,56
T7311,6.7,10,25,15,9,9,56
T7312,7,10,25,15,9,9,56
T7313,7.3,10,25,15,9,9,56
T7314,7.5,10,25,15,9,9,56
T7315,7.6,9,25,15,9,9,56
T7316,8.5,9,25,15,9,9,56
T7317,9,9,25,15,9,9,56
T7318,9.5,9,25,15,9,9,56
T7319,9.8,9,25,15,9,9,56
T7320,10,9,25,15,9,9,56
T7321,10.2,9,25,15,9,9,56
T7322,10.1,9,25,15,9,9,56
T7323,10,9,25,15,9,9,56
T7324,10,9,25,15,9,9,56
T7325,10.1,9,25,15,9,9,56
T7326,10,9,25,15,9,9,56
T7327,10.1,9,25,15,9,9,56
T7328,10.1,9,25,15,9,9,56
T7329,10.3,9,25,15,9,9,56
T7330,10.6,9,25,15,9,9,56
T7331,10.7,9,25,15,9,9,56
T7332,10.7,9,25,15,9,9,56
T7333,10.6,9,25,15,9,9,56
T7334,10.7,9,25,15,9,9,56
T7335,10.8,9,25,15,9,9,56
T7336,11.1,9,25,15,9,9,56
T7337,11.2,9,25,15,9,9,56
T7338,11.5,9,25,15,9,9,56
T7339,11.1,9,25,15,9,9,56
T7340,10.8,9,25,15,9,9,56
T7341,10.7,9,25,15,9,9,56
T7342,10.5,9,25,15,9,9,56
T7343,10.3,9,25,15,9,9,56
T7344,10.3,9,25,15,9,9,56
T7345,10.2,9,25,15,9,9,56
T7346,10.4,9,25,15,9,9,56
T7347,10.3,9,25,15,9,9,56
T7348,10.2,9,25,15,9,9,56
T7349,10.1,9,25,15,9,9,56
T7350,9.9,9,25,15,9,9,56
T7351,10,9,25,15,9,9,56
T7352,10,9,25,15,9,9,56
T7353,10,9,25,15,9,9,56
T7354,10.3,9,25,15,9,9,56
T7355,10.9,9,25,15,9,9,56
T7356,11.1,9,25,15,9,9,56
T7357,11,9,25,15,9,9,56
T7358,10.9,9,25,15,9,9,56
T7359,10.7,9,25,15,9,9,56
T7360,10.2,9,25,15,9,9,56
T7361,10.2,9,25,15,9,9,56
T7362,10.2,9,25,15,9,9,56
T7363,10.3,9,25,15,9,9,56
T7364,10.1,9,25,15,9,9,56
T7365,10.1,9,25,15,9,9,56
T7366,9.9,9,25,15,9,9,56
T7367,9.8,9,25,15,9,9,56
T7368,9.7,9,25,15,9,9,56
T7369,8.7,9,25,15,9,9,56
T7370,8,9,25,15,9,9,56
T7371,7.8,9,25,15,9,9,56
T7372,7.1,9,25,15,9,9,56
T7373,7.2,9,25,15,9,9,56
T7374,7.7,9,25,15,9,9,56
T7375,7.9,9,25,15,9,9,56
T7376,8.2,9,25,15,9,9,56
T7377,8.6,9,25,15,9,9,56
T7378,8.5,9,25,15,9,9,56
T7379,8.6,9,25,15,9,9,56
T7380,8.7,9,25,15,9,9,56
T7381,8.8,9,25,15,9,9,56
T7382,9.1,9,25,15,9,9,56
T7383,9.1,9,25,15,9,9,56
T7384,9.1,9,25,15,9,9,56
T7385,9.3,9,25,15,9,9,56
T7386,9.5,9,25,15,9,9,56
T7387,9.6,9,25,15,9,9,56
T7388,9.4,9,25,15,9,9,56
T7389,9.4,9,25,15,9,9,56
T7390,9.5,9,25,15,9,9,56
T7391,9.4,9,25,15,9,9,56
T7392,9.3,9,25,15,9,9,56
T7393,9.3,9,25,15,9,9,56
T7394,9,9,25,15,9,9,56
T7395,9.2,9,25,15,9,9,56
T7396,9.2,9,25,15,9,9,56
T7397,9.2,9,25,15,9,9,56
T7398,9.2,9,25,15,9,9,56
T7399,9.1,9,25,15,9,9,56
T7400,9,9,25,15,9,9,56
T7401,8.6,9,25,15,9,9,56
T7402,8.4,9,25,15,9,9,56
T7403,8.7,9,25,15,9,9,56
T7404,9.2,9,25,15,9,9,56
T7405,9.6,9,25,15,9,9,56
T7406,9.7,9,25,15,9,9,56
T7407,9.7,9,25,15,9,9,56
T7408,9.6,9,25,15,9,9,56
T7409,9.4,9,25,15,9,9,56
T7410,9.5,9,25,15,9,9,56
T7411,9.6,9,25,15,9,9,56
T7412,9.4,9,25,15,9,9,56
T7413,9.4,9,25,15,9,9,56
T7414,9.4,9,25,15,9,9,56
T7415,9.3,9,25,15,9,9,56
T7416,9.1,9,25,15,9,9,56
T7417,9.2,9,25,15,9,9,56
T7418,8.9,9,25,15,9,9,56
T7419,8.9,9,25,15,9,9,56
T7420,8.9,9,25,15,9,9,56
T7421,8.9,9,25,15,9,9,56
T7422,8.9,9,25,15,9,9,56
T7423,8.9,9,25,15,9,9,56
T7424,9.5,9,25,15,9,9,56
T7425,9.8,9,25,15,9,9,56
T7426,10.3,9,25,15,9,9,56
T7427,10.8,9,25,15,9,9,56
T7428,11.2,9,25,15,9,9,56
T7429,11.5,9,25,15,9,9,56
T7430,11.2,9,25,15,9,9,56
T7431,11.1,9,25,15,9,9,56
T7432,10.5,9,25,15,9,9,56
T7433,9.8,9,25,15,9,9,56
T7434,9.8,9,25,15,9,9,56
T7435,9.8,9,25,15,9,9,56
T7436,9.7,9,25,15,9,9,56
T7437,9.5,9,25,15,9,9,56
T7438,9.4,9,25,15,9,9,56
T7439,9.6,9,25,15,9,9,56
T7440,9.7,9,25,15,9,9,56
T7441,9.4,9,25,15,9,9,56
T7442,9.3,9,25,15,9,9,56
T7443,9.3,9,25,15,9,9,56
T7444,8.7,9,25,15,9,9,56
T7445,9,9,25,15,9,9,56
T7446,9.2,9,25,15,9,9,56
T7447,9.2,9,25,15,9,9,56
T7448,9.5,9,25,15,9,9,56
T7449,9.6,9,25,15,9,9,56
T7450,9.8,9,25,15,9,9,56
T7451,10,9,25,15,9,9,56
T7452,10.2,9,25,15,9,9,56
